id,name
8226,Myoungsu Cho
8227,Dong Kyun Jeong
8228,Yeong-Gil Shin
8229,Brian Dorn
8230,Mark Guzdial
8231,Valentina I. Grigoreanu
8232,Margaret M. Burnett
8233,Deepti Chittamuru
8234,Anupam Jain
8235,Geeta Shroff
8236,Thomas N. Smyth
8237,Satish Kumar
8238,Heather Lonsdale
8239,Eleanor Wynn
8240,Jill Cao
8241,Michael Slater
8242,Thomas G. Dietterich
8243,Thomas P. Moran
8244,Kevin Huang
8245,Ellen Do
8246,Gil Weiberg
8247,Daniel Kohlsdorf
8248,Claas Ahlrichs
8249,Ruediger Leibrandt
8250,Georg Essl
8251,Jiazhi Xia
8252,Bernard J. Jansen
8253,Lauren Solomon
8254,T. Scott Saponas
8255,Jim Turner
8256,Beste F. Yuksel
8257,Michael Donnerer
8258,James Tompkin
8259,Kai Kuikkaniemi
8260,Marko Turpeinen
8261,Ilkka Kosunen
8262,Niklas Ravaja
8263,Daniel Sjölie
8264,Kenneth Bodin
8265,Eva Elgh
8266,Johan Eriksson
8267,Lars-Erik Janlert
8268,Lars Nyberg
8269,Olivier Bau
8270,Karin Nieuwenhuizen
8271,Julie Rico
8272,Daniel Dixon
8273,Manoj Prasad
8274,Tracy Hammond
8275,Ross Campbell
8276,Tamara Denning
8277,Alan Borning
8278,Brian T. Gill
8279,William H. Maisel
8280,Helen Ai He
8281,David Zwarg
8282,Chris Csikszentmihalyi
8283,Sanjay Kairam
8284,Robert Capra
8285,Javier Velasco-Martin
8286,Katrina Muller
8287,Yannick Assogba
8288,Michael S. Bernstein
8289,Adam Marcus
8290,Wei Dong
8291,Alejandro Gutierrez
8292,Rodrigo de Oliveira
8293,Nuria Oliver
8294,Shreeharsh Kelkar
8295,Ajita John
8296,Doree Duncan Seligmann
8297,Ben Lafreniere
8298,Daniel MacDougall
8299,William Steptoe
8300,Aitor Rovira
8301,John Rae
8302,John Tang
8303,Ruy Cervantes
8304,John Etherton
8305,Michael L. Best
8306,Sarah Vieweg
8307,Amanda L. Hughes
8308,Kate Starbird
8309,Andrea Bianchi
8310,Dong Soo Kwon
8311,David Kim
8312,Paul Dunphy
8313,Jonathan Hook
8314,John W. Nicholson
8315,James Nicholson
8316,Patrick Olivier
8317,Katja Hertzschuch
8318,Alain Forget
8319,Robert Biddle
8320,Heather Richter Lipford
8321,Jason Watson
8322,Michael Whitney
8323,Katherine Froiland
8324,Christopher M. Nguyen
8325,Keith B. Perry
8326,Natalie L. Denburg
8327,Alexandra Weilenmann
8328,Florian Block
8329,Hans Gellersen
8330,Nicolas Villar
8331,Rong-Hao Liang
8332,Rung-Huei Laing
8333,Sy-Yen Kuo
8334,Torsten Becker
8335,Frederik Rudeck
8336,Siamak Faridani
8337,Ephrat Bitton
8338,Ken Goldberg
8339,Ed Chi
8340,Nicholas A. Diakopoulos
8341,David A. Shamma
8342,Changyan Chi
8343,Michelle X. Zhou
8344,Min Yang
8345,Wenpeng Xiao
8346,Yiqin Yu
8347,Julie Maitland
8348,Rikke Aarhus
8349,David Hoffman
8350,Greg Walsh
8351,Alison Druin
8352,Mona Leigh Guha
8353,Elizabeth Bonsignore
8354,Sonia Franckel
8355,Ning Wang
8356,Jonathan Gratch
8357,Svetlana Yarosh
8358,William C. Barley
8359,Thomas Seder
8360,Brit Susan Jensen
8361,Nissanthen Thiruravichandran
8362,Yun-Cheng Ju
8363,Jill Palzkill Woelfer
8364,David G. Hendry
8365,Lilly Irani
8366,Kavita Philip
8367,Jacek Jankowski
8368,Krystian Samp
8369,Izabela Irzynska
8370,Marek Jozwowicz
8371,Stefan Decker
8372,Daniel S. Eisenberg
8373,Jeffrey Stylos
8374,Quan Xu
8375,Jussi Huhtala
8376,Ari-Heikki Sarjanoja
8377,Jani Mäntyjärvi
8378,Minna Isomursu
8379,Daniel J. Liebling
8380,Jure Leskovec
8381,Daniel Huttenlocher
8382,Jon Kleinberg
8383,Ian Stavness
8384,Billy Lam
8385,Huahai Yang
8386,Xianggang Xu
8387,Bobby Beaton
8388,Deborah Tatar
8389,Guy Kol
8390,Megan Strait
8391,Chloe Fan
8392,Catherine Grevet
8393,Sarah Elfenbein
8394,Eric P.S. Baumer
8395,Jordan Sinclair
8396,Matt Billings
8397,Leon A. Watts
8398,Sean A. Munson
8399,Derek Lackaff
8400,Henriette Cramer
8401,Tim van Slooten
8402,Mattijs Ghijsen
8403,Bob Wielinga
8404,Joanna Bergstrom-Lehtovirta
8405,Simon Robinson
8406,Mathias Broth
8407,Elaine Huang
8408,David Wheatley
8409,Harry Zhang
8410,Claudia Guerrero
8411,Amruta Tamdoo
8412,Tsung-Hsiang Chang
8413,Tom Yeh
8414,Zhiquan Yeo
8415,Fred Stutzman
8416,Jacob Kramer-Duffield
8417,Andrew Besmer
8418,Patrick Gage Kelley
8419,Lucian Cesca
8420,Glenda Revelle
8421,Hiroshi Horii
8422,Janet Go
8423,Emily Reardon
8424,Koichi Mori
8425,Mirjana Spasojevic
8426,Nicola J. Bidwell
8427,Thomas Reitmaier
8428,Gary Marsden
8429,Susan Hansen
8430,Fei Lv
8431,Wencan Luo
8432,Martin Saerbeck
8433,Tom Schut
8434,Maddy D. Janse
8435,Madeline Balaam
8436,Geraldine Fitzpatrick
8437,Judith Good
8438,Rosemary Luckin
8439,Sen H. Hirano
8440,Michael T. Yeganyan
8441,Gabriela Marcu
8442,David H. Nguyen
8443,Lou Anne Boyd
8444,Sohyun Kim
8445,Bopil Jin
8446,Eunji Choi
8447,Boa Kim
8448,Xu Jia
8449,Daeeop Kim
8450,Kun-pyo Lee
8451,Parmit K. Chilana
8452,Chris Powell
8453,Marlee Mukai
8454,Kimberly A. Weaver
8455,Hannes Baumann
8456,Hendrick Iben
8457,Michael Lawo
8458,Martin Pielot
8459,Oliver Krull
8460,Susanne Boll
8461,Euan Robertson
8462,Alireza Sahami Shirazi
8463,Florian Alt
8464,Jonna Hkkilä
8465,Lin Yao
8466,Catalina L. Toma
8467,Ben Kirman
8468,Shaun Lawson
8469,Conor Linehan
8470,Francesco Martino
8471,Luciano Gamberini
8472,Andrea Gaggioli
8473,Judge K. Tejinder
8474,Yan Xiao
8475,Mark D. Gross
8476,Yunan Chen
8477,Daisy Yoo
8478,Aaron Steinfeld
8479,Brian Ferris
8480,Kari Watkins
8481,Sasank Reddy
8482,Katie Shilton
8483,Gleb Denisov
8484,Christian Cenizal
8485,Deborah Estrin
8486,Mani Srivastava
8487,Michael Massimi
8488,Divya Viswanathan
8489,Karthik Acharya
8490,Robert Ahonius
8491,Stacey Kuznetsov
8492,Sunyoung Kim
8493,Jina Huh
8494,Nikhil Sharma
8495,Lauren Wilcox
8496,Desmond Jordan
8497,Prabhu Dutta Das
8498,Aleksandra Sarcevic
8499,Elisabeth Sylvan
8500,Katherine Panciera
8501,Rick Wash
8502,Alcides Velasquez
8503,Elif Ozkaya
8504,Tiffany Y. Ng
8505,OJ Zhao
8506,Takanori Komatsu
8507,Kazuki Kobayashi
8508,Kotaro Funakoshi
8509,Mikio Nakano
8510,Christiane Fellbaum
8511,Anna Wu
8512,Hrönn Brynjarsdóttir
8513,Jonathan Dodge
8514,Ronald A. Metoyer
8515,James Landay
8516,Brian Meyers
8517,Kathy Lee
8518,Seunghwan Lee
8519,Jungsuk Seo
8520,Geehyuk Lee
8521,Ivaylo Ilinkin
8522,S. Tejaswi Peesapati
8523,Victoria Schwanda
8524,Johnathon Schultz
8525,Matt Lepage
8526,So-yae Jeong
8527,Michael Twidale
8528,Chelsea Hash
8529,Vaiva Kalnikaite
8530,Daniel S. Otero
8531,Richard E. Ladner
8532,Dagmar Kern
8533,Yunfeng Zhang
8534,Gazihan Alankus
8535,Amanda Lazar
8536,Matt May
8537,Justin Gatewood
8538,Thomas ten Cate
8539,Tobias Isenberg
8540,Daniel Ashbrook
8541,Eleanor Jones
8542,Andreas Andreou
8543,Ying Liu
8544,Kari Jouko Räihä
8545,Qinying Liao
8546,Fei Ma
8547,Jun Liu
8548,Pei-Luen Patrick Rau
8549,Hui Li
8550,Xia Wang
8551,Dingjun Li
8552,Wooi-Boon Goh
8553,Junxiang Allen Ng
8554,G. Julian Lepinski
8555,Lisa P. Nathan
8556,S. Shyam Sundar
8557,Qian Xu
8558,Saraswathi Bellur
8559,Savil Srivastava
8560,Ranjitha Kumar
8561,Ronen Brafman
8562,Gabriela T. Richard
8563,Jari Kleimola
8564,Lorenza Parisi
8565,Peter Dalsgaard
8566,Kim Halskov
8567,Sebastian Boring
8568,Dominikus Baur
8569,Andreas Butz
8570,Kei Nakatsuma
8571,Hiroyuki Shinoda
8572,Nicolai Marquardt
8573,Jacques Panchard
8574,Guillaume Zufferey
8575,Julien Nembrini
8576,Julien Freudiger
8577,Jean-Pierre Hubaux
8578,Umer Farooq
8579,Leon Welicki
8580,Dieter Zirkler
8581,Andrew F. Kurtz
8582,Lina Dib
8583,Erica L. Olmsted-Hawala
8584,Elizabeth D. Murphy
8585,Sam Hawala
8586,Kathleen T. Ashenfelter
8587,Maurits Clemens Kaptein
8588,Xin Fu
8589,Julie S. Downs
8590,Mandy B. Holbrook
8591,Rainer Böhme
8592,Stefan Köpsell
8593,Daniela K. Rosner
8594,Sureyya Tarkan
8595,Vibha Sazawal
8596,Elizabeth M. Bonsignore
8597,Zeina Atrash
8598,Yuta Sugiura
8599,Anusha Withana
8600,Xing-Dong Yang
8601,Edward Mak
8602,David McCallum
8603,Bee Liew
8604,Scott Davidoff
8605,Sidhant Gupta
8606,Matthew S. Reynolds
8607,Hitomi Tsujita
8608,Koji Tsukada
8609,Siio Itiro
8610,Yuichi Fujiki
8611,Ross Buffington
8612,Panagiotis Tsiamyrtzis
8613,Minna Wäljas
8614,Jarno Ojala
8615,Katarina Segerståhl
8616,Steven P. Reiss
8617,Suman Karumuri
8618,William Cheung
8619,Joshua Kaplan
8620,Christopher Coleman
8621,Ferdi Adeputra
8622,Fatih Kursat Ozenc
8623,Miso Kim
8624,Stephen Oney
8625,Chen-Hsiang Yu
8626,Maurice Chu
8627,Sun Young Park
8628,Jing Li
8629,David R. Flatla
8630,Scott Bateman
8631,Aaron Genest
8632,David McDine
8633,Christopher Brooks
8634,Nithya Sambasivan
8635,Bonnie Nardi
8636,Shikoh Gitau
8637,Jonathan Donner
8638,Sylvain Malacria
8639,Hui-Shan Kao
8640,Ming-Sui Lee
8641,Lucy Suchman
8642,Ben Bederson
8643,Genevieve Bell
8644,Elizabeth Churchill
8645,Susan Dray
8646,Ame Elliott
8647,Patrick Larvie
8648,David Siegel
8649,Karen Holtzblatt
8650,Meg Cramer
8651,Monica Tentori
8652,Animikh Ghosh
8653,Santosh Kumar
8654,Anita Das
8655,Arild Faxvaag
8656,Dag Svanæs
8657,Melissa Quek
8658,Daniel Boland
8659,Michele Tavella
8660,Serafeim Perdikis
8661,Martijn Schreuder
8662,Michael Tangermann
8663,Min Kyung Lee
8664,Dingyun Zhu
8665,Tom Gedeon
8666,Ken Taylor
8667,Hiroshi Ishiguro
8668,Derek McAuley
8669,Daisuke Noguchi
8670,Sayumi Sugimoto
8671,Yuichi Bannai
8672,Ken-ichi Okada
8673,Takuji Narumi
8674,Shinya Nishizaka
8675,Takashi Kajinami
8676,Tomohiro Tanikawa
8677,Michitaka Hirose
8678,Lennart Erik Nacke
8679,Michael Kalyn
8680,Calvin Lough
8681,Regan Lee Mandryk
8682,Dominic Furniss
8683,Ann Blandford
8684,Paul Curzon
8685,James J. Higgins
8686,Dan Trueman
8687,Ratul Mahajan
8688,Blaine Christian
8689,Christos Faloutsos
8690,Mathieu Nancel
8691,Hsu-Sheng Ko
8692,Hao Lü
8693,Osama Badar
8694,Samuel Madden
8695,Mikhil Masli
8696,Elizabeth Daly
8697,Julie Weber
8698,Pedro Ferreira
8699,Sami Vihavainen
8700,Sujeet Mate
8701,Lassi Seppälä
8702,Francesco Cricri
8703,Igor D.D. Curcio
8704,Jude Yew
8705,Robert Schleicher
8706,Alexander Müller
8707,Ishan Vaishnavi
8708,Rufael Mekuria
8709,Oskar van Deventer
8710,Pablo Cesar
8711,Maurits Kaptein
8712,Steven Duplinsky
8713,Steven Ibara
8714,Lindsay Reynolds
8715,Christina Schwind
8716,Jürgen Buder
8717,Friedrich W. Hesse
8718,Matthew K.X.J. Pan
8719,Jih-Shiang Chang
8720,Gokhan H. Himmetoglu
8721,AJung Moon
8722,Thomas W. Hazelton
8723,Elizabeth A. Croft
8724,Rebecca Gulotta
8725,Stuart Hirshfield
8726,Sam Hincks
8727,Matthew Russell
8728,Rachel Ward
8729,Tom Williams
8730,Robert Jacob
8731,Francine Lalooses
8732,Krysta Chauncey
8733,Douglas Weaver
8734,Margarita Parasi
8735,Matthias Scheutz
8736,Paul Schermerhorn
8737,Sangwon Choi
8738,Jaehyun Han
8739,Narae Lee
8740,Eugene Nelson
8741,Shaun K. Kane
8742,Stephen Purpura
8743,Kaiton Williams
8744,William Stubler
8745,Irene Ros
8746,Matt McKeon
8747,Natasha E. Bullock-Rest
8748,Lahiru G. Jayatilaka
8749,Luca F. Bertuccelli
8750,James Staszewski
8751,Ella Mathews
8752,Samantha C.E. Davies
8753,Christian P. Janssen
8754,Justin J. Grace
8755,Tanja Döring
8756,Max Pfeiffer
8757,Johannes Schöning
8758,Volker Gruhn
8759,David W. Levine
8760,Sasa Junuzovic
8761,Rajesh Hegde
8762,Zhengyou Zhang
8763,Yinsheng Zhou
8764,Graham Percival
8765,Xinxi Wang
8766,Ye Wang
8767,Janet van der Linden
8768,Rose Johnson
8769,Jon Bird
8770,Erwin Schoonderwaldt
8771,Emi Tamaki
8772,Takashi Miyaki
8773,Marc McLoughlin
8774,Luigina Ciolfi
8775,Megan K. Halpern
8776,Max Evjen
8777,Stuart Davis
8778,Andrew Ehrlich
8779,Kyle Schustak
8780,Don Sim Jianqiang
8781,Jing Ting Khoo
8782,Swee Ling Bay
8783,Zhenhui Jiang
8784,Christian Yoder
8785,Kateryna Kuksenok
8786,Kelly Waldman
8787,Hyang-Sook Kim
8788,Marina Danilevsky
8789,Andrew Harris
8790,Gary Dell
8791,Julie Hengst
8792,Roisin McNaney
8793,Stephen Lindsay
8794,Karim Ladha
8795,Cassim Ladha
8796,Guy Schofield
8797,Thomas Ploetz
8798,Nils Hammerla
8799,Daniel Jackson
8800,Richard Walker
8801,Nick Miller
8802,Chat Wacharamanotham
8803,Jan Hurtmanns
8804,Alexander Mertens
8805,Martin Kronenbuerger
8806,Christopher Schlick
8807,Waqas Javed
8808,Wataru Yoshizaki
8809,Albert C. Chiou
8810,Sunao Hashimoto
8811,Yoshiaki Akazawa
8812,Katsuaki Kawachi
8813,Satoshi Kagami
8814,Masaaki Mochimaru
8815,Kexi Liu
8816,Patricia R. Davidson
8817,Alex Kuhn
8818,Clara Cahill
8819,Shannon Schmoll
8820,Soo Young Rieh
8821,Gopinaath Kannabiran
8822,Kristen Shinohara
8823,Clayton Epp
8824,Michael Lippold
8825,John P. Pollak
8826,Sheena Lewis
8827,Jason Spiegel
8828,Molly Drislane
8829,Benjamin Weiss
8830,Walter Donner
8831,Jeffrey Hancock
8832,Peter Likarish
8833,Gifford Cheung
8834,Jeff Huang
8835,Mike Yao
8836,Sampada Marathe
8837,Gabe Cohn
8838,Daniel Morris
8839,Sukeshini A. Grandhi
8840,Gina Joue
8841,Irene Mittelberg
8842,Cecil Lozano
8843,Devin Jindrich
8844,Kanav Kahol
8845,Stéphane Huot
8846,Khalad Hasan
8847,Yizhong Xin
8848,Philip Quinn
8849,Jérôme Delamarche
8850,Nic Hollinworth
8851,Eric Harris
8852,Kay Connelly
8853,Bernhard Frauendienst
8854,Max-Emanuel Maurer
8855,Julian Seifert
8856,Doris Hausen
8857,Niels Kammerer
8858,Priscilla Jimenez Pazmino
8859,Leilah Lyons
8860,Juho Kim
8861,Pablo Pedemonte
8862,Elba del Carmen Valderrama Bahamondez
8863,Christian Winkler
8864,Mark Warschauer
8865,Gaurav Paruthi
8866,William Thies
8867,Manuela Waldner
8868,Markus Steinberger
8869,Raphael Grasset
8870,Dieter Schmalstieg
8871,Daniel Leventhal
8872,Aqueasha M. Martin
8873,Yolanda A. Rankin
8874,Joe Bolinger
8875,Emily Getty
8876,Jessica Cobb
8877,Meryl Gabeler
8878,Christine Nelson
8879,Ellis Weng
8880,Henning Pohl
8881,Gilbert Beyer
8882,Jörg Müller
8883,Karsten Isakovic
8884,Stefan Klose
8885,Manuel Schiewe
8886,Ivo Haulsen
8887,Karl D.D. Willis
8888,Takaaki Shiratori
8889,Frank M. Shipman
8890,Haewoon Kwak
8891,Hyunwoo Chun
8892,Sue Moon
8893,Funda Kivran-Swaine
8894,Priya Govindan
8895,Derek Hansen
8896,Lauren Scissors
8897,Tatsuya Ishihara
8898,Steven Rohall
8899,Shin Saito
8900,Chen Zhao
8901,Gonglue Jiang
8902,Philip Resnik
8903,Yakov Kronrod
8904,Leslie Setlock
8905,Peter Gregor
8906,Louise McIver
8907,Sanne Elling
8908,Leo Lentz
8909,Menno de Jong
8910,Beverly Freeman
8911,Brian D. Ziebart
8912,Kyle Buza
8913,Kristin Cook
8914,Natalie Freed
8915,Andrew Blose
8916,Marian Dörk
8917,Carey Williamson
8918,Ryen W. White
8919,Yusuke Yamamoto
8920,Katsumi Tanaka
8921,Meredith Morris
8922,David Green
8923,Erik Andersen
8924,Yun-En Liu
8925,Rich Snider
8926,Roy Szeto
8927,Zoran Popović
8928,Rubaiat Habib Kazi
8929,Kien Chuan Chua
8930,Kok-Lim Low
8931,Rob Dijkstra
8932,Christopher Perez
8933,Byron Lahey
8934,Winslow Burleson
8935,Moritz Wittenhagen
8936,Florian Heller
8937,Peng Song
8938,Wooi Boon Goh
8939,Qiang Meng
8940,Kenrick Kin
8941,Tom Miller
8942,Björn Bollensdorff
8943,Tony DeRose
8944,Dimitar Valkov
8945,Frank Steinicke
8946,Gerd Bruder
8947,Klaus Hinrichs
8948,Cary Williams
8949,Grant Partridge
8950,Joshua Millar-Usiskin
8951,Arkady Major
8952,Tal Daniel
8953,Ohad Greenshpan
8954,Itai Turbahn
8955,Kathleen Tuite
8956,Noah Snavely
8957,Dun-yu Hsiao
8958,Nadine Tabing
8959,Zoran Popovic
8960,Lixiu Yu
8961,Jeffrey V. Nickerson
8962,Deepti Kumar
8963,Jacki O'Neill
8964,Neha Kumar
8965,Gopal Chouhan
8966,Elisa Oreglia
8967,Wei Zhao
8968,Trina Gorman
8969,Emma Rose
8970,Judith Yaaqoubi
8971,Andrew Bayor
8972,Beth Kolko
8973,Mario Romero
8974,Alice Vialard
8975,John Peponis
8976,Gregory Abowd
8977,Jessica Hullman
8978,Priti Shah
8979,Eduardo E. Veas
8980,Erick Mendez
8981,Steven K. Feiner
8982,Philip Mendels
8983,Joep Frens
8984,Kees Overbeeke
8985,Daragh Byrne
8986,Aisling Kelliher
8987,Gareth J.F. Jones
8988,Michael Nebeling
8989,Fabrice Matulic
8990,Moira C. Norrie
8991,Nicholas Jitkoff
8992,Andrew Warr
8993,Robert Sesek
8994,Nik Shkrob
8995,Michael Novati
8996,Andrew Trusty
8997,Alex Taylor
8998,Katja Grufberg
8999,Niklas Wirström
9000,Jordi Solsona Belenguer
9001,Marcus Lundén
9002,D. Scott McCrickard
9003,Joseph DeGol
9004,Nina Elias
9005,John Pella
9006,Jarrod Lombardo
9007,Sarah Williams
9008,Patrick Chiu
9009,Francine Chen
9010,Dominik P. Käser
9011,Mark Pauly
9012,Qian Sun
9013,Sebastian Kleinau
9014,Ricardo Langner
9015,Halla B. Olafsdottir
9016,Simon T. Perrault
9017,Michael Ortega
9018,Alex Jansen
9019,Tommaso Colombino
9020,Charles Garrod
9021,Chaya Hiruncharoenvate
9022,Rafae Aziz
9023,Nikhil Ravi Thiruvengadam
9024,Yun Huang
9025,Robert G. Farrell
9026,Jim E. Christensen
9027,Mark Bailey
9028,Amy Iverson
9029,Michael Sedlmair
9030,Michael Mauerer
9031,Christian Pigorsch
9032,Krist Wongsuphasawat
9033,John Alexis Guerra Gómez
9034,Meirav Taieb-Maimon
9035,David Cameron
9036,Robert Phillips
9037,Abigail Durrant
9038,David S. Kirk
9039,Jussi Holopainen
9040,Nathalie Henry Riche
9041,Adam Fourney
9042,Richard Mann
9043,Thomas Fritz
9044,Gail C. Murphy
9045,Haimo Zhang
9046,Erin A. Carroll
9047,Robyn Taylor
9048,John Shearer
9049,Jayne Wallace
9050,Pierre Boulanger
9051,Justin Cranshaw
9052,Alison Williams
9053,Yla R. Tausczik
9054,James W. Pennebaker
9055,David Haslem
9056,Andrew Baird
9057,Ugochi Ofoha
9058,Bethany Sumner
9059,Juan David Hincapié Ramos
9060,Ming Ki Chong
9061,Fei Lu
9062,Yingying Jiang
9063,Guang Li
9064,Eva Deckers
9065,Stephan Wensveen
9066,Rene Ahn
9067,Alex Mitchell
9068,Kevin McGee
9069,David Keyson
9070,Reinhard Oppermann
9071,William A. Hamilton
9072,Nabeel Shahzad
9073,Reed Martin
9074,Henry Holtzman
9075,Gail Chan
9076,Mark Howison
9077,Dragan Trninic
9078,Daniel Reinholz
9079,Dor Abrahamson
9080,Ali Israr
9081,Mayuree Srikulwong
9082,Da-jung Kim
9083,Francis Iannacci
9084,Erik Turnquist
9085,Akash Badshah
9086,Lorrie F. Cranor
9087,Eric Lin
9088,Eileah Trotter
9089,David Ma
9090,John Aycock
9091,Peter F. Klemperer
9092,Hassan Takabi
9093,Matthew L. Lee
9094,Maria Klara Wolters
9095,Sharad Agarwal
9096,Stefan Saroiu
9097,Colin Dixon
9098,Christine Robson
9099,Thomas Zimmerman
9100,Yolande A.A. Strengers
9101,Silvia Gabrielli
9102,Alessandra Sabatino
9103,Jesus Munoz
9104,Michele Marchesoni
9105,Oscar Mayora
9106,Lora Oehlberg
9107,Michael Manoochehri
9108,Alice Agogino
9109,Richard Schuler
9110,Quentin (Gad) Jones
9111,Yolanda Vazquez-Alvarez
9112,Xing Zhang
9113,Xiao Dong
9114,Jerry O. Talton
9115,Salman Ahmad
9116,Mark Dhillon
9117,Matthew K. Chan
9118,Craig S. Miller
9119,Kapil Chalil Madathil
9120,Andrew Sears
9121,Vicki Hanson
9122,Ann Light
9123,Thomas Moran
9124,Sandra Yuen
9125,Shamal Faily
9126,Ivan Flechais
9127,M. Six Silberman
9128,Travis Kriplean
9129,Claus Pörtner
9130,Stelios Lelis
9131,Andrew Oates
9132,Shriram Krishnamurthi
9133,Prashanth Ayyavu
9134,Ersin Uzun
9135,Nitesh Saxena
9136,Arun Kumar
9137,Niels Raabjerg Mathiasen
9138,Peta Mitchell
9139,Tad Litwiller
9140,Michael John
9141,Jeff Lane
9142,George Davis
9143,Jian Cheung
9144,Janne Lindqvist
9145,Jason Wiese
9146,Minna Pakanen
9147,Michael Benisch
9148,Adam J. Sporka
9149,Torsten Felzer
9150,Sri H. Kurniawan
9151,Ondřej Poláček
9152,Paul Haiduk
9153,Tao Ni
9154,Doug Bowman
9155,Bo-June (Paul) Hsu
9156,Louise Oram
9157,Nicholas D. Marchuk
9158,Dan Johnson
9159,J. Edward Colgate
9160,Michael A. Peshkin
9161,Romuald Vanbelleghem
9162,Frédéric Giraud
9163,Lucia Arsintescucu
9164,Michael Feary
9165,Jessica Lee
9166,Asha Smith
9167,Rachna Tiwary
9168,Tilde Bekker
9169,Alissa N. Antle
9170,Eirik Bakke
9171,David Karger
9172,Rob Miller
9173,Shunsuke Suzuki
9174,Yusuke Nakao
9175,Toshiyuki Asahi
9176,Shin'ichi Fukuzumi
9177,Graham Wilson
9178,Stephen A. Hughes
9179,Eric Larson
9180,Xiaofeng Ren
9181,Dieter Fox
9182,Shwetak Patel
9183,Saranga Komanduri
9184,Rohit Ashok Khot
9185,Kannan Srinathan
9186,Kevin Bowers
9187,Marten van Dijk
9188,Ari Juels
9189,Christos A. Fidas
9190,Artemios G. Voyiatzis
9191,Nikolaos M. Avouris
9192,Mikko Paldanius
9193,Darren Edge
9194,Bert Bongers
9195,Jennifer G. Sheridan
9196,Frank Noz
9197,Jinsoo An
9198,Cheng Yi
9199,Izak Benbasat
9200,Javier A. Bargas-Avila
9201,Xiaohan Ma
9202,Binh Huy Le
9203,Glen Anderson
9204,Rina Doherty
9205,Eric Baugh
9206,Lisa G. Cowan
9207,Sven Gehring
9208,Alexander Wiethoff
9209,Anna Magdalena Blöckner
9210,Tiia Suomalainen
9211,Mohammadreza Khalilbeigi
9212,Roman Lissermann
9213,Max Mühlhäuser
9214,Jürgen Steimle
9215,Shrey Sahay
9216,Kenji Hara
9217,Minoru Kobayashi
9218,Joey Scarr
9219,Jeff C. Hendy
9220,Juliette Link
9221,Svetlin Denkov
9222,Richard C. Omanson
9223,Daisuke Sato
9224,Shaojian Zhu
9225,Hironobu Takagi
9226,Chieko Asakawa
9227,Andrew P. McPherson
9228,Youngmoo E. Kim
9229,Bernhard E. Riecke
9230,Daniel Feuereissen
9231,John J. Rieser
9232,Timothy P. McNamara
9233,Marilyn McGee-Lennon
9234,Maria Wolters
9235,Ross McLachlan
9236,Cordelia Hall
9237,Julie Fortuna
9238,Dan Schwartz
9239,Beth Altringer
9240,Daniel Schwartz
9241,Consuelo Valdes
9242,Taili Feng
9243,Michael Lintz
9244,Heidi Wang
9245,Keiji Hirata
9246,Shigemi Aoyagi
9247,Yoshinari Shirai
9248,Matthew Richardson
9249,Yandong Liu
9250,Rich Gazan
9251,Bella Manoim
9252,George Hripcsak
9253,Yelena Mejova
9254,Klaar De Schepper
9255,Sven Laqua
9256,Steven Greenspan
9257,Carrie Gates
9258,Reza B. Zadeh
9259,Jonathon N. Cummings
9260,Wolfe Styke
9261,Alexander Thayer
9262,Charlotte P. Lee
9263,Linda H. Hwang
9264,Heidi Sales
9265,Pausali Sen
9266,Ninad Dalal
9267,Nicola McGlade
9268,Gary O'Reilly
9269,Mark Matthews
9270,Laura C. Trutoiu
9271,Casey Kute
9272,Iris Howley
9273,Dan Siewiorek
9274,Betsy James DiSalvo
9275,Tom McKlin
9276,Charles Meadows
9277,Kenneth Perry
9278,Amy Bruckman
9279,Margaret Echelbarger
9280,Esben Warming Pedersen
9281,Neng-Hao Yu
9282,Seng Yong Lau
9283,Sung-Sheng Tsai
9284,I-Chun Hsiao
9285,Dian-Je Tsai
9286,Fang-I Hsiao
9287,Lung-Pan Cheng
9288,Mike Chen
9289,Polly Huang
9290,Aurélie Cohé
9291,Fabrice Dècle
9292,Christian Remy
9293,Hans-Christian Jetter
9294,Jens Gerken
9295,Michael Zöllner
9296,Harald Reiterer
9297,Uta Hinrichs
9298,Richard Morris
9299,Stefan Kreitmayer
9300,Matt Davies
9301,Izdihar Jamil
9302,Abhijit Karnik
9303,Eun Kyoung Choe
9304,Nathaniel F. Watson
9305,Ann-Marie Hughes
9306,Anna Wilkinson
9307,Thomas Nind
9308,Lesley Axelrod
9309,Ian Ricketts
9310,Susan Mawson
9311,Jane Burridge
9312,Andrea Taylor
9313,Angus Aitken
9314,David Godden
9315,Judith Colligan
9316,Gerard Kim
9317,Hyeong Cheol Kim
9318,Dario Salvucci
9319,Víctor M. González
9320,Joseph Hellerstein
9321,Jean M. Costa
9322,Marcelo Cataldo
9323,Cleidson R. de Souza
9324,Jalal Mahmud
9325,Tom Moran
9326,Elly Searle
9327,Kevin Chiu
9328,Jing Zhao
9329,Akihiro Miyata
9330,Ko Fujimura
9331,Jennifer Pearson
9332,Harold Thimbleby
9333,Rupal Patel
9334,William Furr
9335,Aurora Bedford
9336,Alexander Gerard Bretana
9337,Airi Lampinen
9338,Vilma Lehtinen
9339,Chrysanthi Papoutsi
9340,Shiri Azenkot
9341,Sanjana Prasain
9342,Emily Fortuna
9343,Scott J. Stobbe
9344,Noel Stonehouse
9345,Idin Karuei
9346,Zoltan Foley-Fisher
